0,1,2,3,4,5
0.2176470588235294,0.44313725490196076,-256.38,6,2,1
0.034807256235827665,0.3206349206349206,-171.46,5,2,1
0.09074592074592075,0.46846153846153843,-144.73,5,2,1
0.19755892255892252,0.3851851851851852,-53.72,5,2,1
-0.0023809523809523773,0.29285714285714287,-55.07,5,2,1
0.26111111111111107,0.41944444444444445,-2.63,5,2,1
0.12424242424242425,0.5348484848484849,-71.99,5,2,1
0.10896825396825395,0.31055555555555553,-60.48,5,2,1
0.020833333333333336,0.16666666666666666,-16.84,5,2,1
0.325,0.425,50.5,5,2,1
0.01730769230769231,0.342948717948718,-27.66,5,2,1
0.1757692307692308,0.5126923076923077,-79.09,5,2,1
0.16666666666666666,0.375,28.17,5,2,1
-0.1111111111111111,0.32222222222222224,49.83,5,2,1
-0.17500000000000004,0.7666666666666667,9.23,5,2,1
0.3,0.4611111111111111,31.22,5,2,1
0.0625,0.5625,37.65,4,2,1
0.0,0.0,-13.45,4,2,1
0.55,0.15000000000000002,32.23,5,2,1
0.09,0.20666666666666664,-15.49,5,2,1
0.03645833333333333,0.3416666666666667,42.38,5,2,1
0.19999999999999998,0.42500000000000004,2.12,4,2,1
0.1571428571428571,0.41428571428571426,1.44,5,2,1
0.41624999999999995,0.5199999999999999,-19.88,5,2,1
0.016666666666666663,0.28333333333333327,-9.4,5,2,1
-0.1,0.2,26.48,5,2,1
0.009183673469387754,0.4,1.44,5,2,1
0.11000000000000001,0.38,9.56,5,2,1
0.12142857142857144,0.4095238095238095,-96.68,5,2,3
0.03933566433566434,0.34102564102564104,-144.39,5,2,3
-0.041666666666666664,0.041666666666666664,26.48,5,2,3
0.0527056277056277,0.3458333333333332,-63.19,5,2,3
0.048214285714285716,0.35630952380952385,-107.17,5,2,3
0.14694387052341598,0.40511363636363634,-572.72,5,2,3
0.059027777777777776,0.2203703703703704,-244.88,5,2,3
0.05999999999999999,0.25666666666666665,-99.73,5,2,3
0.018888888888888893,0.3088888888888889,-160.29,5,2,3
0.2121212121212121,0.4599999999999999,-89.24,5,2,3
0.1125326797385621,0.44130718954248355,-380.88,5,2,3
-0.0018698893698893668,0.3612278244631184,-1142.81,5,2,3
0.11770833333333335,0.2708333333333333,-126.8,5,2,3
-0.25,0.375,25.46,5,2,3
-0.14305555555555557,0.4986111111111111,-32.74,5,2,1
-0.016666666666666666,0.3,34.26,4,2,1
-0.03833333333333333,0.3833333333333333,-103.45,5,2,3
-0.15714285714285714,0.3,43.4,4,2,3
0.22499999999999998,0.4666666666666667,18.7,5,2,3
0.0,0.0,43.73,6,2,3
-0.016666666666666663,0.26666666666666666,9.56,6,2,1
0.0,0.1,26.14,6,2,1
-0.10000000000000002,0.5,41.03,5,2,3
0.18579545454545454,0.33125000000000004,-27.33,5,2,1
-0.15668449197860956,0.4774509803921569,6.85,5,2,1
0.19078282828282825,0.5194444444444445,-23.27,5,2,1
0.2333333333333333,0.45,26.47,6,2,1
0.0,0.0,69.11,5,2,1
0.3,0.5666666666666667,39.0,5,2,1
0.033333333333333326,0.09999999999999999,31.89,5,2,1
-0.078125,0.28125,47.12,5,2,2
0.17867132867132868,0.5576923076923077,-35.45,5,2,2
0.0,0.0,53.88,6,2,3
-0.08333333333333333,0.31666666666666665,0.09,5,2,1
0.0,0.0,62.01,4,2,1
-0.021969696969696972,0.19861111111111115,15.65,5,2,1
-0.39999999999999997,0.7033333333333334,-23.94,5,2,1
0.12933333333333336,0.36233333333333334,1.78,5,2,1
0.14333333333333334,0.5650000000000001,-32.06,5,2,1
-0.08295454545454546,0.45625,-62.17,5,2,1
0.12692307692307694,0.3692307692307692,-16.84,5,2,1
-0.03333333333333333,0.4436781609195403,-323.03,5,2,1
-0.12396694214876032,0.5424242424242425,22.76,4,2,1
0.05,0.2,28.51,5,2,3
0.06249999999999999,0.28977272727272724,-113.26,5,2,3
-0.15000000000000002,0.8,77.57,4,2,2
0.0,0.0,52.87,6,2,2
0.12277272727272726,0.4169999999999999,-155.22,5,2,1
-0.15,0.3,72.5,4,2,3
-1.3877787807814457e-17,0.4766666666666667,22.76,5,2,1
0.37083333333333335,0.46458333333333335,-19.54,5,2,1
0.018452380952380953,0.20416666666666666,-21.23,5,2,1
-0.06547619047619048,0.23509316770186334,-113.94,5,2,1
0.39166666666666666,0.5833333333333334,8.55,4,2,1
0.24318181818181817,0.525,35.28,5,2,1
0.06999999999999999,0.2800000000000001,-18.54,6,2,1
-0.03856351981351984,0.44294871794871804,-438.06,5,2,1
0.10476190476190476,0.4634920634920635,-218.82,5,2,1
-0.3019230769230769,0.47371794871794876,-119.01,5,2,1
-0.18636363636363637,0.505,-27.33,5,2,1
-0.4999999999999999,0.6333333333333333,35.95,5,2,1
0.26,0.6900000000000001,-41.2,5,2,1
-0.13333333333333333,0.3,72.5,5,2,3
0.06420454545454544,0.26875,-164.69,5,2,1
0.049350649350649346,0.34285714285714286,-57.77,5,2,1
0.10999999999999999,0.2975,-103.45,5,2,3
0.041666666666666664,0.5371212121212121,-120.37,5,2,3
0.11359180035650623,0.3446078431372549,-143.04,5,2,1
0.12083333333333333,0.47916666666666663,-7.37,5,2,1
0.13636363636363635,0.4507575757575758,-180.93,5,2,3
0.3524104683195592,0.7659090909090908,-60.14,4,2,3
0.10000000000000002,0.3833333333333333,50.16,5,2,2
0.17509322117276663,0.4060768398268399,-454.3,5,2,2
0.37878787878787873,0.55,15.65,5,2,3
-0.16666666666666666,0.16666666666666666,41.03,5,2,2
0.27499999999999997,0.4083333333333334,-32.74,5,2,2
0.1875,0.259375,11.93,5,2,3
0.012499999999999956,0.5625,40.02,4,2,3
-0.0142857142857143,0.3285714285714286,9.56,5,2,2
0.27878787878787875,0.4000000000000001,60.99,4,2,1
0.024999999999999984,0.43333333333333335,-0.6,5,2,1
0.08005050505050505,0.4361111111111111,40.69,5,2,1
0.009183673469387752,0.2714285714285714,-36.12,5,2,1
-0.0357142857142857,0.5011904761904762,-60.48,5,2,1
-0.024999999999999998,0.21547619047619046,0.76,5,2,1
-0.2380952380952381,0.49404761904761907,0.77,5,2,1
-0.1,0.14999999999999997,37.31,5,2,1
-0.08229166666666667,0.40520833333333334,-133.56,5,2,1
0.13148148148148148,0.25555555555555554,11.59,5,2,1
0.16999999999999998,0.5466666666666666,-33.76,5,2,1
0.16666666666666669,0.41666666666666663,29.19,5,2,1
-0.1125,0.275,18.02,5,2,1
0.035990338164251214,0.3521739130434782,-86.87,5,2,1
-0.03947368421052631,0.1412280701754386,-131.87,5,2,1
0.044444444444444446,0.12222222222222223,-78.42,5,2,1
-0.019333333333333334,0.24466666666666664,-154.2,5,2,1
0.0875,0.1625,40.01,5,2,1
0.03333333333333334,0.3111111111111111,-82.14,5,2,1
0.35,0.45000000000000007,35.61,5,2,1
0.15,0.43,-38.83,5,2,1
0.03333333333333333,0.09999999999999999,19.37,5,2,1
0.23333333333333334,0.23333333333333334,-38.5,6,2,1
0.28863636363636364,0.4954545454545455,-1.95,5,2,1
0.14285714285714285,0.4428571428571428,-25.64,6,2,1
-0.14272727272727276,0.44000000000000006,-22.93,5,2,1
0.22166666666666668,0.4616666666666666,-53.38,5,2,1
0.14,0.34,18.7,5,2,1
0.2733333333333333,0.6116666666666667,-20.9,5,2,1
0.0,0.0,41.03,5,2,1
0.16,0.4600000000000001,-10.41,6,2,1
0.0825,0.66125,45.77,4,2,1
0.0,0.16249999999999998,4.48,6,2,1
0.12,0.27,20.05,6,2,1
0.0,0.0,36.63,5,2,1
-0.06666666666666667,0.33333333333333337,-14.81,5,2,1
0.21212121212121213,0.375,-9.4,5,2,1
0.04375000000000001,0.22708333333333336,-14.47,5,2,1
-0.008333333333333331,0.5499999999999999,-71.31,5,2,1
-0.08437499999999998,0.409375,-37.14,5,2,1
-0.19444444444444445,0.5416666666666667,42.38,5,2,1
-0.11875,0.35625,37.98,5,2,1
0.04166666666666667,0.38958333333333334,-37.48,5,2,1
0.1571428571428571,0.4928571428571428,21.74,5,2,1
0.20657894736842106,0.5307017543859648,-161.64,5,2,1
0.13403679653679657,0.638095238095238,-71.31,5,2,1
0.2222222222222222,0.3527777777777778,17.34,5,2,1
-0.2333333333333333,0.3333333333333333,19.37,5,2,1
0.16875,0.48124999999999996,-18.87,5,2,1
0.17083333333333328,0.41458333333333325,-369.04,5,2,1
-0.02250000000000001,0.22749999999999998,-113.94,6,2,1
0.25,0.3,54.56,5,2,1
0.05515151515151513,0.4541666666666667,-282.77,5,2,1
0.05057471264367817,0.2790229885057472,-435.02,5,2,1
-0.07965367965367966,0.3761904761904762,-26.65,5,2,3
-0.10636363636363635,0.24,-14.81,5,2,1
0.07766980146290495,0.47551724137931045,-296.98,5,2,1
-0.10502754820936641,0.49166666666666675,-114.62,5,2,1
0.15,0.5333333333333333,-13.12,5,2,1
0.16000000000000003,0.5399999999999998,-26.31,5,2,1
-0.016666666666666666,0.37142857142857144,-61.16,5,2,1
0.11571428571428573,0.42,13.96,5,2,3
0.55,0.75,52.53,4,2,1
-0.1797619047619048,0.49047619047619045,-46.95,5,2,1
-0.004761904761904759,0.34455782312925176,-361.26,5,2,1
0.09828009828009827,0.19076576576576576,-172.47,6,2,1
0.2647058823529412,0.5647058823529412,-132.55,5,2,1
0.30000000000000004,0.5242424242424243,-102.1,5,2,1
0.09090909090909091,0.3909090909090909,-53.38,6,2,1
0.04,0.18499999999999997,-3.98,5,2,1
0.08446088794926004,0.4031007751937985,-257.39,5,2,1
0.3,0.5750000000000001,-44.58,5,2,1
0.10198412698412698,0.49126984126984125,-216.46,5,2,1
0.2369047619047619,0.41904761904761906,-24.62,5,2,1
0.15681818181818183,0.5113636363636362,-116.31,5,2,1
0.25357142857142856,0.475,46.44,5,2,1
0.19965072805981895,0.5261363636363636,-335.21,5,2,1
0.11233766233766233,0.42857142857142855,-115.29,4,2,1
0.36,0.6,24.45,5,2,1
0.16249999999999998,0.575,51.86,5,2,1
0.055113636363636365,0.47013888888888883,-65.22,5,2,1
0.0,0.0,-14.48,5,2,1
0.24208333333333334,0.57375,-68.6,5,2,1
-0.4,0.4,88.06,4,2,1
0.4361111111111111,0.704861111111111,-12.1,4,2,1
0.14269972451790633,0.4984848484848485,-60.48,5,2,1
0.06571969696969697,0.48253205128205146,-318.63,5,2,1
-0.26875,0.3437499999999999,23.1,4,2,1
0.13242424242424244,0.32,-92.96,5,2,1
0.35,0.55,-82.14,5,2,1
0.06774193548387096,0.5629032258064517,-193.45,5,2,1
0.3382996632996633,0.5268518518518518,-67.93,5,2,1
0.0,0.3,2.12,5,2,1
0.25,0.6900000000000001,8.88,5,2,1
0.2670454545454546,0.5079545454545457,-164.01,5,2,1
-0.05,0.1,29.86,5,2,1
0.29200000000000004,0.5139999999999998,-158.6,5,2,1
-0.06666666666666667,0.4,19.37,5,2,1
-0.03333333333333333,0.13333333333333333,-25.98,6,2,1
0.061363636363636356,0.4092657342657343,-63.53,5,2,1
0.07592592592592591,0.3351851851851852,-73.34,5,2,1
0.11174242424242421,0.4575268817204301,-236.08,5,2,1
0.28569347319347316,0.45480769230769236,-161.64,5,2,1
0.1058080808080808,0.44722222222222224,-17.17,5,2,1
0.0,0.03333333333333333,21.4,5,2,1
0.01948051948051948,0.2571428571428572,28.85,5,2,1
-0.04166666666666668,0.19999999999999998,9.56,5,2,1
0.42825203252032495,0.5668699186991872,-102.77,5,2,1
0.3066403162055337,0.5486956521739131,-167.73,5,2,1
0.14375,0.53125,6.86,5,2,1
0.09166666666666666,0.2041666666666667,-27.33,5,2,1
-0.020833333333333332,0.4958333333333333,-12.44,5,2,1
0.04000000000000001,0.26,11.93,6,2,1
0.0,0.0,13.95,6,2,1
0.28132183908045977,0.4732758620689653,-292.58,5,2,1
-0.05,0.4,63.7,4,2,1
0.13787878787878785,0.4166666666666667,-124.43,5,2,1
0.10993265993265994,0.24537037037037038,9.9,5,2,1
0.19696969696969696,0.5111111111111111,-39.5,5,2,1
0.12006721348826614,0.5516290726817044,-166.72,5,2,1
0.32668067226890757,0.5496498599439775,-57.44,5,2,1
-0.07132867132867132,0.6230769230769231,-4.99,5,2,1
0.24487179487179486,0.3538461538461538,-22.93,5,2,1
0.0,0.0,118.18,4,2,1
0.11411255411255412,0.36857142857142855,-113.6,5,2,1
0.07878787878787878,0.47333333333333333,-137.28,5,2,1
-0.034375,0.30625,-5.34,6,2,1
-0.08333333333333333,0.08333333333333333,-3.31,5,2,1
0.3125,0.66875,-45.93,5,2,1
0.10695684523809526,0.34427083333333336,-240.14,5,2,1
0.13603896103896104,0.35238095238095235,-168.07,5,2,1
0.3801136363636364,0.4937500000000001,-28.34,5,2,1
-0.06,0.4366666666666667,-12.78,5,2,1
0.010000000000000009,0.64,-39.17,5,2,1
-0.2727272727272727,0.625,-48.98,5,2,3
0.09132467532467532,0.4063809523809524,-387.65,5,2,1
0.1871428571428571,0.45809523809523806,-12.78,5,2,1
0.14305555555555557,0.4319444444444444,-107.17,5,2,1
-0.032654671717171756,0.41883680555555575,-600.13,6,2,1
0.12222222222222222,0.29444444444444445,-8.72,5,2,1
0.13154761904761905,0.40366300366300367,-111.23,5,2,1
0.056997084548104954,0.3149538386783284,-442.46,6,2,1
0.13606847697756785,0.43279220779220773,-142.02,5,2,1
0.016666666666666663,0.15833333333333333,-51.01,6,2,1
0.06581632653061224,0.1418934240362812,-128.83,5,2,1
0.0642857142857143,0.27261904761904765,-131.53,5,2,1
0.38571428571428573,0.5285714285714286,-4.32,6,2,1
0.028775510204081634,0.22241496598639457,-382.58,6,2,1
0.03717948717948717,0.37179487179487175,-29.36,5,2,1
-0.0010416666666666673,0.1875,-107.85,5,2,1
0.11168154761904758,0.4191406250000002,-438.4,5,2,1
-0.027380952380952377,0.244047619047619,-57.1,5,2,1
0.0,0.0,18.35,6,2,1
0.04723092998955069,0.28678160919540224,-238.11,5,2,1
0.011130952380952382,0.3198890692640692,-298.0,6,2,1
-0.008611111111111113,0.4218055555555555,-102.78,5,2,1
-0.25,0.4666666666666666,-7.7,5,2,1
0.2318181818181818,0.33484848484848484,-81.46,5,2,1
0.37083333333333335,0.4875,-88.57,6,2,1
0.014285714285714287,0.060714285714285714,-71.65,5,2,1
-0.07291666666666669,0.4267628205128205,-321.0,6,2,1
-0.03179723502304148,0.42204301075268813,-196.83,5,2,1
-0.11492346938775512,0.3845238095238095,-113.27,6,2,1
0.012499999999999997,0.7249999999999999,-16.5,5,2,1
-0.09958333333333333,0.40874999999999995,-111.24,6,2,1
-0.05714285714285714,0.2682539682539682,-158.94,6,2,1
-0.020523727327524787,0.3305455093429777,-587.95,6,2,1
0.03666666666666667,0.4416666666666667,-48.3,5,2,1
0.012619047619047611,0.31102040816326526,-312.2,5,2,1
0.017058580858085794,0.29185231023102315,-1125.9,6,2,1
0.08548149963244304,0.3217879604672057,-675.57,5,2,1
-0.04418604651162789,0.32635658914728677,-398.82,6,2,1
-0.019047619047619053,0.25357142857142856,-134.92,5,2,1
0.05786384976525823,0.3242957746478874,-746.96,5,2,1
0.16987179487179485,0.39847140039447737,-323.71,5,2,1
0.13353535353535353,0.2733333333333333,-115.29,5,2,1
0.06876488095238095,0.34389880952380947,-603.85,5,2,1
0.030952380952380946,0.14523809523809525,-88.23,5,2,1
0.014354707792207792,0.29083333333333333,-1055.18,5,2,1
-0.08541666666666665,0.3270833333333332,-75.38,6,2,1
-0.07023809523809525,0.41150793650793643,-98.04,5,2,1
0.24166666666666667,0.39999999999999997,-100.74,5,2,1
-0.075,0.2934210526315789,-16.5,6,2,1
0.029326923076923077,0.13124999999999998,-42.55,6,2,1
0.075,0.49374999999999997,38.66,5,2,3
-0.3166666666666667,0.85,33.59,5,2,1
0.0,0.4166666666666667,-72.66,5,2,1
0.0875,0.36250000000000004,-50.33,5,2,1
0.0787037037037037,0.26759259259259266,-54.06,5,2,1
0.21666666666666667,0.425,-60.48,5,2,1
0.8,0.75,14.29,5,2,1
0.3333333333333333,0.39999999999999997,47.12,5,2,1
0.020833333333333332,0.24583333333333335,-2.97,5,2,2
0.025,0.07500000000000001,20.39,5,2,3
0.13437499999999997,0.43229166666666674,-57.1,5,2,3
0.09999999999999999,0.5166666666666666,28.85,5,2,2
0.08409090909090908,0.575,26.14,5,2,2
0.08333333333333333,0.2833333333333334,9.22,5,2,3
0.23344594594594592,0.4943693693693694,-460.73,5,2,3
0.07133333333333333,0.30533333333333335,-30.03,5,2,3
0.07291666666666667,0.359375,3.47,5,2,3
0.013888888888888895,0.2138888888888889,-24.96,5,2,3
-0.23136904761904759,0.6454166666666666,-39.17,5,2,3
-0.1,0.1,-112.92,4,2,1
-0.1,0.5333333333333333,5.84,5,2,1
0.5249999999999999,0.7000000000000001,49.83,4,2,3
1.0,1.0,33.58,5,2,3
-0.3,0.7666666666666666,70.47,5,2,2
0.011111111111111127,0.34074074074074073,21.74,5,2,2
-0.04242424242424244,0.4666666666666666,45.43,4,2,1
0.030769230769230774,0.25,-34.09,5,2,1
0.17142857142857143,0.3942857142857143,-25.97,5,2,1
-0.09590757196020352,0.5194152046783626,-284.46,5,2,1
-0.25000000000000006,0.5892857142857143,24.79,6,2,1
0.08571428571428572,0.5142857142857142,-3.64,5,2,1
0.11181621408894135,0.4497835497835498,-345.02,5,2,1
0.12000000000000002,0.13999999999999999,-0.94,5,2,1
-0.041666666666666664,0.19166666666666668,8.2,6,2,1
0.10986111111111109,0.49361111111111106,-47.29,5,2,1
0.3357142857142858,0.5190476190476191,13.62,5,2,1
0.04285714285714286,0.13571428571428573,-23.27,5,2,1
-0.13333333333333333,0.2333333333333333,49.49,5,2,1
0.1,0.39166666666666666,-77.74,6,2,1
0.13214285714285715,0.4714285714285714,39.0,4,2,1
-0.11666666666666668,0.3,67.42,5,2,1
0.3,0.3333333333333333,-83.49,5,2,1
0.08904761904761906,0.30380952380952386,-75.04,6,2,1
0.03351398601398601,0.4723717948717948,-157.25,5,2,1
0.0,0.0,-6.69,5,2,1
0.0,0.0,2.12,5,2,1
0.1761904761904762,0.3333333333333333,-5.0,5,2,1
0.07959183673469387,0.6387755102040816,-124.77,5,2,1
0.85,0.8,12.61,5,2,1
0.08333333333333333,0.24523809523809523,-119.69,5,2,1
0.06666666666666667,0.10000000000000002,-43.57,5,2,1
0.13823863636363637,0.3710416666666667,-77.74,5,2,1
0.11000000000000001,0.16666666666666669,11.93,5,2,1
0.0,0.0,54.56,5,2,1
0.0,0.2,32.57,5,2,1
0.2266233766233766,0.5744047619047619,-301.71,5,2,1
0.09090909090909091,0.2772727272727273,-184.31,5,2,1
-0.21000000000000002,0.45666666666666667,-65.56,5,2,1
0.06818181818181818,0.25,-50.67,5,2,1
0.24,0.5,-20.56,6,2,1
0.8,0.9,45.76,5,2,1
0.42000000000000004,0.7100000000000002,-50.33,5,2,1
0.3,0.45,-3.31,5,2,1
-0.14303030303030304,0.3963492063492064,-76.72,5,2,1
0.38949275362318836,0.6347826086956523,-124.43,5,2,1
0.11666666666666668,0.4083333333333333,-6.69,6,2,1
0.07037037037037037,0.4574074074074075,25.13,5,2,1
0.8,0.9,20.39,5,2,1
0.21666666666666667,0.6666666666666666,19.71,5,2,1
0.425,0.5666666666666665,-84.5,5,2,1
0.07857142857142857,0.2968253968253969,-148.45,6,2,1
0.05297619047619048,0.575595238095238,-118.68,5,2,1
0.1,0.4,15.99,5,2,1
0.0,0.27777777777777773,-21.57,5,2,1
-0.02999999999999999,0.44000000000000006,-12.1,5,2,1
0.20833333333333331,0.33333333333333337,-9.39,5,2,1
0.25,0.36296296296296293,-16.84,5,2,1
0.4699675324675326,0.5982142857142856,-217.81,5,2,1
0.056249999999999994,0.15625,-68.27,6,2,1
0.4115530303030303,0.5312499999999999,-165.7,5,2,1
0.09499999999999999,0.49250000000000005,-61.16,5,2,1
0.20625000000000002,0.45,-10.41,5,2,1
-0.008333333333333333,0.075,-54.05,5,2,1
0.0303921568627451,0.0877450980392157,-158.6,5,2,1
-0.06033549783549784,0.3041666666666667,-74.35,5,2,1
0.12615039281705948,0.42716049382716054,-145.07,5,2,1
0.5,0.5750000000000001,-132.21,5,2,1
0.2564285714285714,0.5399999999999999,-122.4,5,2,1
0.1228937728937729,0.3487179487179487,-46.61,5,2,1
-0.0125,0.48124999999999996,5.5,5,2,1
-0.21853146853146857,0.6012820512820513,-140.67,5,2,1
0.27999999999999997,0.4600000000000001,7.53,5,2,1
0.07026041666666666,0.4680208333333334,-146.76,5,2,1
0.07023809523809522,0.4630952380952381,-77.74,5,2,1
-0.25,0.25,31.22,5,2,1
0.27550505050505053,0.5472222222222222,-13.79,5,2,1
0.32499999999999996,0.5,42.04,5,2,1
0.49444444444444446,0.6833333333333333,-46.27,5,2,1
0.20714285714285716,0.42142857142857143,-10.75,5,2,1
0.11045403009688723,0.4816326530612248,-600.8,5,2,1
0.0,0.0,71.48,4,2,1
0.14226190476190478,0.4271825396825397,-148.79,6,2,1
0.1014069264069264,0.4443722943722944,-112.59,5,2,1
-0.042857142857142864,0.3642857142857143,-54.39,5,2,1
0.02470238095238095,0.3157738095238095,-12.78,6,2,1
0.2416666666666666,0.3416666666666666,-37.48,5,2,1
-0.08060606060606061,0.34549019607843134,-98.71,5,2,1
0.10269886363636363,0.5328124999999999,-200.55,5,2,1
0.35721003134796236,0.6074712643678161,-150.48,5,2,1
0.10064162028447744,0.49532312925170074,-206.65,5,2,1
0.075,0.31666666666666665,51.52,5,2,1
0.32430830039525693,0.622463768115942,-128.49,5,2,1
0.17803030303030307,0.46666666666666673,-110.89,5,2,1
0.2571428571428572,0.6238095238095237,-6.69,5,2,1
0.32499999999999996,0.65,-1.95,5,2,1
-0.015056818181818178,0.30000000000000004,-134.24,4,2,1
-0.027551020408163263,0.4816326530612245,-8.04,5,2,1
0.10142045454545454,0.4375,-67.25,5,2,1
0.0,0.0,50.16,5,2,1
-0.14583333333333334,0.3208333333333333,-7.7,5,2,1
0.0425,0.14166666666666666,-116.65,6,2,1
0.049637681159420285,0.18405797101449275,-13.12,6,2,1
-0.06342592592592593,0.25324074074074077,-83.49,5,2,1
0.039999999999999994,0.390952380952381,-158.6,5,2,1
0.05,0.21875,-50.67,5,2,1
0.16840617715617714,0.37269230769230766,-172.13,5,2,1
0.1,0.425,-4.32,5,2,1
-0.225,0.3,42.38,5,2,1
-0.2125,0.42083333333333334,-34.09,5,2,1
0.1625,0.4458333333333333,-15.48,5,2,1
0.005555555555555559,0.3277777777777778,-38.49,6,2,1
-0.004365079365079361,0.20634920634920628,-207.66,5,2,1
-0.07916666666666668,0.45729166666666665,-48.31,5,2,1
-0.07727272727272727,0.3666666666666667,-66.58,6,2,1
0.08,0.31999999999999995,21.06,6,2,1
-0.0875,0.44999999999999996,-24.62,5,2,1
-0.06,0.7,10.92,5,2,1
0.13636363636363635,0.18181818181818182,-12.78,5,2,1
0.27554112554112553,0.5325396825396825,-103.79,5,2,1
0.0,0.0,-26.99,6,2,1
0.35,0.45,71.14,5,2,1
-0.08333333333333333,0.5,8.21,5,2,1
-0.0767857142857143,0.2202380952380952,-77.74,5,2,1
0.03916666666666666,0.24416666666666664,22.76,4,2,1
0.06964756258234518,0.2989130434782609,-199.88,5,2,1
0.10000000000000002,0.3833333333333333,16.67,5,2,1
0.19747474747474744,0.5874999999999999,-133.56,5,2,1
0.12976190476190477,0.1988095238095238,-35.11,5,2,1
0.07388591800356505,0.388235294117647,-106.16,5,2,1
0.19166666666666665,0.2763888888888889,-181.61,5,2,1
-0.008333333333333328,0.17916666666666667,2.8,5,2,1
-0.11760204081632653,0.5489795918367346,-56.09,5,2,1
0.10666666666666667,0.41555555555555557,-106.5,5,2,1
0.6,0.9,40.35,5,2,1
-0.11666666666666667,0.3666666666666667,-32.07,6,2,1
0.0,0.125,19.04,5,2,1
-0.17499999999999996,0.5597222222222222,-11.42,5,2,1
-0.0666666666666667,0.9,26.81,5,2,1
0.0,0.1,-50.34,6,2,1
0.16291666666666663,0.5079166666666667,-49.32,6,2,1
0.02333333333333333,0.10666666666666666,7.19,5,2,1
0.35666666666666663,0.64,48.81,5,2,1
-0.13939393939393938,0.3590909090909091,-115.29,5,2,1
0.3333333333333333,0.5444444444444445,-57.78,5,2,1
-0.041666666666666664,0.20833333333333331,-11.77,6,2,1
0.4861111111111111,0.6166666666666666,-48.3,5,2,1
0.10931818181818183,0.3366666666666666,-351.11,5,2,1
0.11388888888888891,0.30277777777777776,-222.21,5,2,1
0.06441689623507804,0.38409090909090904,-302.06,5,2,1
0.139246632996633,0.35393518518518513,-446.86,5,2,1
-0.05416666666666667,0.8041666666666667,-17.86,6,2,1
0.2183441558441558,0.4372294372294372,-256.72,5,2,1
0.19693877551020408,0.49642857142857133,-90.94,5,2,1
0.32666666666666666,0.6791666666666667,-116.65,5,2,1
0.07065972222222222,0.31597222222222215,-169.09,5,2,1
-0.035186688311688315,0.47524801587301585,-207.66,5,2,1
-0.14393939393939392,0.553030303030303,-157.59,5,2,1
0.1003030303030303,0.46708333333333335,-164.35,5,2,1
0.0,0.0,64.37,5,2,1
0.028571428571428574,0.15,1.1,5,2,1
0.4216666666666667,0.6483333333333332,-10.41,4,2,1
-0.0696969696969697,0.16111111111111112,-67.25,6,2,1
0.2410714285714286,0.40932539682539676,-184.99,5,2,1
0.075,0.225,-11.09,5,2,1
0.012499999999999997,0.2625,19.71,5,2,1
-0.24166666666666667,0.35833333333333334,16.33,5,2,1
0.10815602836879434,0.49751773049645404,-261.12,5,2,1
-0.18958333333333333,0.2541666666666667,-153.53,5,2,1
0.0,0.06666666666666667,-22.59,5,2,1
0.15833333333333333,0.21666666666666667,-18.87,6,2,1
-0.15833333333333335,0.4268518518518518,-106.5,5,2,1
-0.02051282051282051,0.15512820512820513,-293.6,5,2,1
-0.14666666666666667,0.21166666666666667,-128.83,6,2,1
-0.02448979591836735,0.5431972789115646,-161.98,5,2,1
0.6,0.8,-6.69,5,2,1
0.11346801346801347,0.41111111111111115,-120.71,5,2,1
0.21666666666666667,0.48333333333333334,-38.49,5,2,1
0.06666666666666667,0.11969696969696969,-102.78,5,2,1
0.07767145135566188,0.5317982456140352,-428.25,4,2,1
0.21948051948051944,0.5,-56.76,5,2,1
0.18333333333333335,0.27499999999999997,-43.56,5,2,1
0.02626262626262626,0.3666666666666667,-11.08,5,2,1
0.06233766233766234,0.380952380952381,-68.6,5,2,1
0.5,0.6,46.11,4,2,1
0.11625874125874125,0.49230769230769234,-7.7,5,2,1
0.0,0.0,50.5,5,2,1
0.0,0.25,36.97,5,2,1
0.173951048951049,0.8416666666666667,-51.68,4,2,1
0.3975,0.5650000000000001,25.47,5,2,1
0.3333333333333333,0.5,37.98,6,2,1
-0.003409090909090917,0.3625,20.05,5,2,1
-0.55,0.75,42.72,5,2,1
0.75,0.9,31.22,5,2,1
0.09444444444444446,0.2444444444444444,-34.43,5,2,1
-0.05000000000000001,0.47916666666666663,-60.15,6,2,1
0.0,0.03333333333333333,12.61,5,2,1
0.3484848484848485,0.51,-13.11,5,2,1
0.08977272727272728,0.6727272727272727,-0.26,5,2,1
0.035606060606060606,0.14166666666666666,-5.0,5,2,1
-0.275,0.5283333333333333,-113.94,5,2,1
0.10000000000000002,0.3833333333333333,43.06,5,2,1
0.05000000000000001,0.31666666666666665,17.35,5,2,3
-0.13125,0.19375,38.32,4,2,3
0.02727272727272727,0.4,10.24,5,2,1
0.0199810606060606,0.31666666666666665,-74.69,5,2,1
0.0,0.6666666666666666,70.13,4,2,1
0.0,0.0,51.18,5,2,1
0.14523809523809522,0.47619047619047616,14.98,5,2,1
0.32239057239057234,0.5527777777777777,-11.08,4,2,1
0.29115347018572824,0.543010752688172,-377.16,5,2,1
0.4000000000000001,0.5833333333333334,25.8,5,2,1
0.25,0.3875,-52.36,5,2,1
0.0,0.0,-6.69,6,2,1
